472	33	1
1997	823	2
329	1282	2
1000	2796	0
1718	505	3
2032	314	2
281	1380	7
763	768	1
713	1517	3
1658	339	7
2383	219	6
2357	593	9
193	234	7
189	2878	2
521	334	2
753	164	5
1288	425	1
396	190	1
769	1542	1
992	1490	2
1068	545	3
599	301	0
880	1547	17
966	225	11
228	2642	7
480	443	5
1369	3096	1
1584	1952	0
256	2193	1
924	8	1
540	2352	6
1957	9	0
378	3779	4
549	34	13
534	2867	15
1151	361	6
92	2261	2
1462	2157	3
1432	402	3
697	651	3
262	506	2
798	1006	31
1095	342	7
216	1127	0
512	2201	6
315	487	2
313	3009	1
162	116	12
169	430	4
170	595	1
1050	839	4
118	1400	1
763	256	2
371	364	4
96	185	5
398	290	6
620	429	3
286	1248	8
2023	901	3
2450	1835	18
14	872	1
1644	262	4
505	908	4
1551	717	6
134	1677	3
340	46	1
1638	193	2
939	1589	6
12	1820	3
1734	37	3
1596	5085	1
594	18	7
101	3302	2
93	2643	2
59	3951	7
585	1197	3
231	1143	0
60	375	21
2714	173	6
460	2234	3
2107	368	5
106	736	0
277	571	0
370	1440	1
837	429	3
66	1252	0
1511	3706	3
523	1641	2
229	2008	4
211	840	7
2437	600	4
2592	1530	1
777	429	4
1458	747	4
852	684	13
1241	3326	1
686	683	2
283	29	4
2768	1178	0
1208	742	10
75	1995	3
1474	561	0
510	1284	1
560	463	22
1479	414	4
148	1657	12
585	109	1
3906	1454	11
4547	39	7
402	2377	5
3127	855	2
739	1413	2
607	259	2
257	829	0
58	4150	3
378	47	1
121	1054	8
161	1462	0
188	1488	18
566	597	4
161	281	1
3228	52	6
158	2311	2
51	1828	20
384	270	18
2430	1400	9
4312	101	3
834	226	0
398	1346	10
1777	168	19
2015	307	2
1774	468	8
215	947	3
936	3057	1
694	1780	4
655	342	3
679	346	12
403	4458	31
13	325	3
32	2857	8
1680	741	2
1692	820	7
2435	260	1
164	378	0
52	702	7
612	658	4
283	463	1
611	729	3
185	299	7
381	624	3
146	3093	7
378	3339	3
2061	1168	0
2701	839	4
1678	933	4
867	650	8
162	244	8
101	4163	4
1127	1618	7
1194	2047	16
615	228	0
221	42	3
279	154	1
1175	463	6
364	240	7
602	2567	9
1767	385	3
162	3647	5
1497	1009	3
184	469	3
2521	1022	6
872	950	0
88	162	1
218	627	0
17	995	7
267	714	2
293	804	0
1217	1865	7
433	2438	8
1566	2153	6
726	199	1
581	3292	9
251	546	5
587	219	18
733	713	8
1732	620	14
167	3084	3
683	2668	1
1239	3718	4
2250	18	1
1882	128	1
103	68	1
721	425	7
1542	6	5
1390	644	10
558	3361	1
88	140	17
850	328	2
380	576	6
2277	2377	0
1797	33	3
740	797	8
167	1737	3
730	3897	2
113	1815	6
794	1945	4
638	1971	28
217	3171	3
933	4334	12
1455	16	2
1954	195	4
182	4368	25
1509	44	1
531	1499	9
222	145	2
527	419	7
1281	500	6
1180	1368	0
444	561	5
676	6530	8
768	2009	3
910	397	3
838	364	15
136	440	9
468	596	8
1032	11	4
12	1417	2
2119	342	7
2513	1632	5
594	483	2
2685	340	8
760	550	5
1545	1403	1
525	2515	2
559	1968	0
3112	8598	3
1149	607	4
3098	1722	0
971	1177	25
176	800	3
264	200	1
661	685	1
1392	214	5
326	526	6
851	858	0
31	2610	7
1483	26	0
2037	1426	1
230	631	3
2053	438	17
8	2205	1
362	527	8
1824	304	7
225	450	14
2847	549	3
503	682	0
900	399	24
7	1342	13
787	1482	0
509	1207	4
1835	987	6
4211	821	3
2044	214	3
2303	672	2
1516	1239	3
650	748	13
276	12	5
857	102	15
631	3724	7
752	441	11
243	1	5
42	2777	5
145	1394	9
1173	1265	4
295	805	10
385	1342	4
738	427	1
1460	457	8
113	1044	1
1152	1530	5
311	1307	3
532	800	5
2202	2285	3
1101	358	4
2108	4847	6
1905	1342	15
761	2385	7
224	218	1
249	1563	7
1142	570	2
149	2123	2
516	714	1
652	2392	1
2556	6767	1
359	913	2
708	1046	0
1696	892	9
1138	150	5
1216	5375	1
3064	782	2
600	4004	0
464	3539	17
135	52	0
205	259	0
1308	2076	1
1649	262	8
1948	365	19
37	588	6
807	734	2
498	2235	5
239	1490	5
459	70	8
2156	544	0
2159	819	3
1140	3914	1
270	287	4
305	1276	9
22	623	7
232	383	2
227	178	2
1217	467	7
1436	863	8
1210	330	13
1267	3094	7
521	4090	3
1005	2615	7
1841	22	1
948	2989	6
682	278	2
140	1255	1
79	3281	3
1240	141	15
898	1409	1
934	2667	9
4320	1242	2
90	708	9
2051	710	5
1974	1822	8
558	2945	5
1380	1619	6
1327	437	7
2058	1058	1
853	762	8
875	355	2
920	1184	2
742	3798	1
63	1956	0
5456	2478	10
58	814	2
558	1609	4
1944	850	9
576	504	9
277	1380	10
707	712	2
376	391	9
1001	789	4
2474	203	1
225	204	2
40	347	2
2130	227	0
646	701	4
2431	1221	32
391	2061	1
386	696	11
552	1478	2
680	316	1
1130	1712	8
232	230	14
1429	2877	4
1986	1585	1
5019	110	5
464	6	9
271	26	3
1103	1017	1
1539	2120	13
2346	201	1
1771	352	0
2030	238	5
30	425	2
326	2612	5
138	403	22
713	78	8
792	895	11
295	1243	2
143	3744	11
2733	1326	12
265	128	1
42	504	14
1210	304	1
592	1211	8
2799	1540	4
440	1353	2
397	473	0
353	608	7
1196	67	6
1207	642	5
582	1764	3
83	1185	2
791	1309	1
574	918	5
1056	3013	9
177	38	1
344	955	1
141	1518	14
3499	678	5
149	2719	1
724	69	12
559	886	6
1345	239	3
1138	1737	0
699	123	5
456	193	10
221	3726	3
1088	551	1
616	986	1
1319	962	1
235	421	2
710	1093	6
1308	218	7
1492	1588	9
1691	1964	2
176	399	7
406	626	1
56	1197	7
1783	251	5
66	1707	6
1550	810	3
355	376	15
444	735	8
571	719	10
1296	3483	0
204	395	10
1997	816	2
108	1405	1
1534	77	7
1965	392	0
370	1885	2
855	31	1
1449	558	2
131	4608	2
306	815	4
80	2364	0
742	3874	1
1753	631	1
1020	858	5
58	51	7
114	496	26
174	3634	1
299	438	0
132	1368	11
1608	957	3
59	4656	6
734	548	1
991	487	4
3257	160	16
691	514	5
69	274	18
1134	3333	4
1605	642	7
70	3166	7
1309	663	0
5301	57	15
38	3139	10
58	977	9
388	445	0
4	307	5
293	3736	3
104	174	21
2145	1527	9
457	1504	8
1397	862	2
939	1042	2
586	1179	3
136	449	7
1621	939	2
455	1341	2
1727	540	16
1596	2353	4
1256	1144	8
102	589	7
1157	1117	6
1670	36	9
1719	293	1
2375	93	10
106	2955	1
629	116	1
910	194	1
317	41	4
1884	801	4
599	834	8
4089	206	0
119	217	7
834	920	3
513	371	10
3209	40	0
1867	2050	1
328	3162	3
3692	2046	6
88	621	2
1129	256	4
2072	987	6
548	869	2
685	662	6
408	1101	3
1237	1629	1
10	749	3
1541	696	1
222	625	3
422	803	3
569	2946	18
783	2681	0
1100	1699	3
159	3017	2
740	2666	2
3332	494	1
927	323	0
183	60	4
1587	534	12
1110	2516	1
270	2339	0
66	2693	0
5397	459	6
27	2785	9
1473	426	5
663	335	3
433	467	1
888	1165	1
20	1351	1
2260	5	1
2594	1415	3
1047	80	3
1905	364	7
636	112	12
211	1348	2
170	668	17
744	1933	1
2767	154	2
366	683	15
1408	3216	1
456	3900	1
575	161	4
2428	1870	5
183	744	1
719	1939	9
477	1932	0
791	1593	6
117	617	5
676	65	11
937	3400	0
1311	2564	1
172	501	4
582	612	4
42	295	4
741	1247	3
86	20	6
2344	807	7
2281	3795	4
365	2119	13
99	420	0
486	1625	4
2498	502	6
532	1218	0
2059	3169	7
3638	364	24
193	372	2
9	2595	2
1406	2206	1
1041	1087	7
747	163	3
2471	1798	11
2260	244	13
611	1354	4
366	2465	16
942	952	1
591	2884	3
20	1115	1
55	501	4
616	43	12
35	1086	6
140	3670	15
144	445	1
547	409	20
54	3089	12
469	3586	1
163	593	2
609	961	6
1503	1910	1
600	2284	1
271	110	1
975	99	19
23	736	2
731	5165	3
265	553	11
337	1521	2
383	1094	0
154	952	11
1319	2183	4
18	102	0
275	397	11
165	2289	1
532	1289	6
684	1287	10
2104	890	2
607	501	20
2152	2756	7
212	695	18
506	890	11
2751	1132	3
32	1514	5
161	367	6
268	1331	10
786	1609	4
262	714	4
1131	684	10
306	273	9
4208	926	4
1422	589	3
109	2223	2
382	220	5
614	491	0
691	67	4
4056	506	2
30	250	4
1974	522	0
1040	704	6
209	358	2
1842	474	0
275	144	3
1253	1689	10
592	654	1
714	4053	5
701	1715	2
684	2837	1
3743	307	3
52	677	50
342	294	2
68	1073	1
259	60	0
679	1365	6
1325	1443	7
507	1586	0
1116	720	10
462	2	0
611	656	4
1369	3666	0
1005	26	6
2505	221	5
2902	133	7
722	549	7
609	1689	9
227	1652	1
432	1330	7
132	2487	10
1117	660	9
376	1223	7
1152	2614	5
1068	1985	1
582	642	0
2466	231	8
1456	2047	4
254	1029	9
530	60	4
115	1664	8
187	1405	6
327	820	15
1435	1085	2
387	70	5
2433	1518	14
300	838	2
1421	210	2
1423	1550	3
1860	3541	8
1803	1833	1
218	852	9
134	313	9
514	236	17
78	935	6
36	18	8
141	2221	1
487	5102	6
770	26	1
2915	1670	3
2299	1023	7
561	415	1
193	1349	4
539	592	2
3797	137	3
124	1668	11
1319	381	7
4527	314	0
3252	2323	3
106	4236	3
102	784	5
1888	228	7
69	956	0
2069	1344	6
377	137	1
147	615	7
1634	3474	18
4128	419	3
863	556	15
1006	97	1
904	1785	1
619	1043	6
680	5006	4
424	1543	6
1370	368	4
1720	422	3
418	891	2
974	190	2
160	649	3
2258	1263	6
881	1131	2
3369	1481	8
2287	3117	1
37	775	5
215	2604	2
1106	68	0
201	1578	0
585	481	1
986	2375	3
446	2543	2
1886	1550	5
726	3172	10
2200	20	8
2680	292	4
74	1488	3
1424	391	3
1208	350	25
1893	325	5
1350	260	2
251	88	19
432	202	9
2373	2933	3
555	150	25
389	2713	4
478	1947	0
375	4045	5
61	1079	4
153	1384	2
60	671	4
2840	1510	1
1350	3909	13
129	403	2
95	1512	2
352	3004	7
295	2253	2
4248	259	2
2741	1478	9
449	2128	11
649	79	20
669	110	1
2592	135	2
247	716	0
1603	320	1
343	580	6
758	1551	4
1067	569	1
346	282	21
77	452	1
1437	833	0
1397	547	5
3295	3031	2
356	1716	3
2234	2244	12
285	4269	7
118	1242	5
1059	251	1
268	548	2
2346	206	0
280	182	1
130	241	1
876	1103	9
54	47	3
562	2320	1
57	705	4
471	9	6
324	2577	13
803	462	3
393	2312	7
894	2124	1
591	246	1
297	391	0
129	1387	5
820	2979	7
570	1302	5
1367	1441	6
1050	160	9
418	1380	4
2143	1332	2
233	216	9
2022	1968	13
3294	1557	0
397	382	6
131	5775	4
436	179	10
2361	673	1
459	3019	18
1660	4246	6
102	1968	5
181	1973	0
522	1589	16
54	1814	7
403	3976	1
837	2050	4
745	715	7
189	901	0
3137	2968	8
2147	2661	4
562	1481	10
1120	162	11
36	1469	3
600	4226	3
300	139	3
184	1400	22
117	481	19
2904	1844	1
371	2533	8
664	4460	4
2513	1718	6
416	305	3
282	1157	5
1697	24	15
799	1058	4
258	1823	3
2048	193	10
595	3671	6
1628	3	1
2109	241	5
1488	890	1
15	894	6
1566	937	0
1871	293	6
1079	2854	18
1991	106	3
1747	6345	1
740	5024	10
108	145	0
62	1422	4
23	543	8
2780	797	23
261	1371	5
1203	128	0
437	3475	4
79	3845	1
171	669	5
531	1480	11
1087	900	3
1598	635	4
581	24	10
216	509	8
1428	1326	6
817	484	9
171	252	3
550	503	4
1689	645	4
228	1933	1
1029	2352	1
816	2334	1
322	2796	1
966	207	5
105	1237	1
603	2124	4
1997	3335	16
280	854	2
1211	458	0
506	423	2
870	1519	7
83	1318	14
788	4671	6
1042	440	3
2032	145	1
2855	165	5
995	139	1
15	454	7
438	1171	0
666	1504	2
750	110	3
1733	495	7
570	836	3
2079	889	4
1125	2151	10
31	6217	1
258	2098	4
2472	1801	6
3043	234	5
498	822	9
1391	1376	12
611	814	2
538	1427	5
615	1966	0
4495	198	1
2877	1265	2
274	1292	3
1846	1182	13
284	868	4
526	1096	4
3794	300	14
142	1997	0
469	196	15
539	493	9
2163	325	6
269	2339	21
1725	3618	8
63	4407	12
453	515	1
266	1523	7
584	180	10
5070	438	13
490	279	0
643	1212	2
525	3232	2
1380	629	6
3868	216	3
431	82	29
123	883	6
26	21	8
1026	781	1
576	42	12
1606	237	0
757	1919	4
1277	1885	0
445	144	2
2090	546	6
6	565	3
887	820	13
339	1315	2
142	2244	6
379	1805	2
495	804	7
12	1757	4
920	578	8
662	883	8
478	3009	2
147	2297	9
1283	201	14
1606	2600	3
2518	518	15
952	1001	2
772	613	2
217	660	7
176	1839	3
42	3022	12
2400	3795	0
1325	205	1
105	722	14
217	470	2
290	641	3
14	191	4
274	1294	2
1036	3133	1
4474	421	0
519	1308	8
1464	826	11
990	852	13
1512	581	3
251	317	19
1722	208	0
332	1121	2
855	2471	2
387	3269	1
180	110	3
1076	77	2
668	1691	2
1544	1102	1
37	880	10
534	4646	5
181	617	4
1043	1874	2
38	675	1
348	1541	4
1884	3946	3
719	1755	10
812	838	22
1513	1192	8
1491	442	3
572	739	4
1765	6722	1
1500	2683	6
2498	5639	30
3581	113	12
368	4016	8
281	815	0
876	1076	13
398	1234	2
1039	265	12
426	3051	1
3763	1532	6
1151	461	6
800	1530	12
1742	1324	3
1054	1117	1
3341	1568	0
935	412	2
1781	2730	14
1278	8229	7
281	529	5
2560	249	5
164	205	2
521	1940	4
530	1390	23
362	268	6
1998	1634	0
2677	3102	8
428	784	2
1287	326	2
8	233	3
364	91	2
289	1611	8
777	598	7
2234	796	4
1210	1307	3
2696	426	6
239	695	2
897	474	9
783	2011	5
160	561	1
637	3290	14
2408	335	2
3112	1289	2
115	4496	9
47	686	1
1035	1326	8
4238	545	19
1082	64	12
57	351	1
24	979	1
572	1155	9
438	639	2
218	748	2
105	1156	1
2363	1436	0
2020	213	0
1767	1849	3
1980	1377	25
244	541	1
80	85	4
1524	3118	4
1022	752	0
1193	2229	7
2461	1975	3
353	1766	1
1940	1009	6
898	2374	3
265	2121	5
543	1204	1
873	185	0
880	250	9
2028	3139	34
5062	1102	11
363	980	0
291	121	22
1074	753	5
743	1278	7
980	1087	0
142	243	25
130	15	1
517	1168	21
365	19	16
436	245	12
661	25	3
148	319	15
704	1153	6
835	532	0
1191	28	0
564	2401	0
2206	1143	10
396	698	0
3500	6011	1
55	3254	19
633	2621	1
3320	574	19
356	171	1
1173	2181	4
1142	1115	1
2337	578	18
3442	1256	3
1568	971	1
882	236	2
411	346	4
262	1359	0
536	616	8
352	1023	6
2211	32	0
26	2012	1
1454	214	8
115	651	11
154	2116	0
327	725	13
365	413	30
274	64	8
43	1472	2
139	448	3
237	27	2
142	439	0
511	1083	4
295	782	1
1067	947	17
3438	1894	3
265	737	4
477	1216	0
221	4795	2
1578	141	6
731	5	10
1648	517	4
563	41	1
1188	1625	3
525	5	0
878	2897	9
566	255	8
165	1168	23
2464	1299	8
70	3827	12
183	1068	4
2842	2158	4
89	310	3
136	259	0
681	1410	0
29	2280	5
950	198	7
1163	1224	1
435	1146	2
312	1590	5
86	650	8
234	2575	1
371	2468	4
364	209	4
1350	4919	7
3176	1771	9
242	106	9
1067	2330	2
1698	489	21
1591	199	7
1111	1734	25
1713	1563	2
1079	201	4
2065	3689	3
251	2261	10
314	881	4
384	1383	3
1011	728	6
1769	533	1
27	617	3
431	75	16
1499	673	7
1250	4850	2
141	102	3
701	1477	1
412	2615	11
1745	111	16
800	1329	7
195	4748	2
1222	1209	14
1348	1141	11
1077	2536	1
72	1969	3
2576	895	3
1320	1267	6
509	2821	1
1574	1296	2
921	364	7
2178	1685	4
4902	1006	7
2069	2371	3
2790	591	4
320	102	11
19	377	3
683	925	9
1389	1363	23
1855	2505	3
5624	37	3
110	394	4
379	139	2
249	1411	7
351	802	2
776	1354	3
539	969	0
658	49	0
1120	549	16
1310	1357	4
63	480	18
1113	560	2
2711	407	1
67	193	0
357	87	10
1513	670	9
1299	475	0
1096	22	3
2471	541	0
1884	666	4
310	48	4
2245	5850	2
85	1027	4
100	785	1
724	462	6
4221	260	1
683	463	1
3663	748	1
3294	176	0
308	1908	7
2334	2093	2
856	333	0
185	668	3
826	2150	4
34	4898	1
1073	2777	2
877	1257	8
1225	442	5
1479	1547	12
151	99	2
3234	3840	6
139	489	2
1378	363	2
1201	598	6
21	2323	10
628	320	7
168	807	14
3258	2384	5
1595	132	3
671	204	4
97	1842	0
317	1436	1
563	1699	6
1821	442	3
2321	128	2
1	1238	3
893	2688	6
244	2001	3
1740	924	1
1037	450	12
35	1606	1
2760	1878	2
19	55	10
29	3106	5
280	739	7
612	689	2
598	1295	6
711	495	13
442	29	6
2388	629	7
1365	643	1
168	1296	1
244	817	1
723	1275	6
2170	285	16
426	2080	2
329	447	7
683	61	6
1107	842	7
280	2163	3
768	7767	5
847	672	8
478	905	5
250	907	1
402	170	1
370	344	2
565	1345	12
281	140	2
543	945	2
2991	943	4
144	609	8
2013	728	4
157	210	7
310	122	3
984	33	0
327	377	7
601	37	3
1841	868	10
817	2686	4
213	1424	2
58	1245	1
178	1626	7
1548	2814	16
903	561	23
1630	1666	8
1612	3011	8
89	2770	23
2314	137	3
34	4404	5
895	333	8
1803	149	4
1058	509	4
537	745	3
1426	1789	17
175	522	4
1359	135	5
593	524	5
2110	377	1
398	1941	8
224	2633	0
674	272	9
2795	129	8
818	1209	10
391	458	4
111	702	0
755	564	6
84	1587	1
157	329	8
594	1441	11
2235	408	6
251	668	12
77	174	15
148	6646	27
1388	80	3
646	88	10
19	616	1
285	1294	2
257	454	7
4533	1123	13
1198	17	5
95	931	11
391	289	7
1547	80	1
178	1530	2
1089	629	6
267	567	5
1571	16	5
2033	1601	3
2411	2787	2
2772	412	2
260	994	5
798	2069	1
3495	205	1
774	177	5
931	71	6
65	3427	10
1840	714	4
372	4147	3
1179	6619	2
133	331	2
428	42	9
1481	789	22
422	1320	3
89	84	11
304	2042	2
2205	4713	5
1011	248	20
1426	972	3
539	5457	5
741	4046	5
10	594	5
4022	750	2
461	1031	5
651	266	0
1365	877	1
280	954	6
203	563	10
1536	1861	8
3432	227	2
3576	134	13
677	813	1
452	884	2
1339	203	10
911	231	1
1973	4471	1
3725	1886	8
281	2227	18
412	3883	7
276	2112	2
1746	1391	6
1118	3530	1
442	384	12
850	628	3
2142	1026	11
32	2228	15
262	807	4
54	426	2
650	230	6
994	771	7
3060	2361	3
221	3200	14
1677	311	5
2785	157	7
1726	310	23
448	1138	1
13	770	2
72	116	0
6126	1596	1
601	79	10
750	324	8
1123	1052	4
1004	3811	7
460	1781	9
91	504	1
942	106	2
2640	612	2
499	1091	0
779	134	4
1324	27	13
615	1973	6
89	768	1
369	2720	4
957	456	12
1025	248	18
1542	544	14
596	447	14
815	68	5
227	1635	1
535	12	2
1546	713	0
31	825	2
606	972	0
1700	570	8
1294	147	1
2940	434	0
85	1964	4
1192	1118	2
469	990	0
199	88	7
56	265	4
1385	2813	34
681	363	16
1136	1730	2
113	321	1
1059	37	10
190	1869	2
1177	4681	9
1614	3235	10
3388	1775	7
260	369	0
18	1469	12
195	1487	1
257	565	10
922	1338	0
511	3553	3
513	591	3
2464	702	6
1616	222	3
204	4929	4
1379	106	3
146	1825	1
1396	314	13
353	449	2
338	637	3
945	990	1
573	262	1
1912	1589	1
1151	2636	1
122	195	2
495	289	2
1008	295	4
0	2056	2
430	2958	1
3562	479	5
19	5322	2
776	2429	1
6	789	2
1143	2517	1
1500	1510	2
51	532	1
1555	977	11
2422	33	3
832	2938	4
497	1047	3
1986	377	1
242	1040	15
2607	218	4
56	302	3
236	404	3
1263	380	6
616	843	19
1380	1417	7
1217	2086	2
87	1536	1
73	1264	6
70	592	2
75	0	3
1215	95	1
351	638	6
287	846	6
51	220	1
732	520	2
370	984	1
1810	1125	6
1085	3119	0
2808	68	5
870	976	5
3713	644	4
1866	641	2
1750	3910	4
1352	697	1
826	1202	0
215	923	7
391	311	3
6	260	1
2425	677	4
1671	370	0
350	2682	1
274	994	4
1201	3082	5
125	2196	6
550	2298	1
842	251	21
77	563	3
1954	5181	12
333	1246	3
755	4019	1
1660	1007	2
2011	997	2
106	1237	5
961	979	2
156	2058	4
1940	262	7
382	998	2
2450	1515	6
133	2271	5
959	34	1
789	528	7
227	919	0
275	1014	2
1966	385	12
910	2865	2
640	170	7
497	1266	13
3376	4856	4
375	743	1
805	742	12
76	1092	3
1168	391	10
575	490	2
665	255	7
4	5122	13
16	2866	11
124	803	5
233	5121	9
666	8739	6
181	736	2
1538	508	2
401	3270	10
117	129	0
45	2288	4
1855	13	1
26	277	13
568	1486	0
107	210	11
59	277	10
1456	3365	21
1203	1778	3
2119	399	7
246	121	3
93	312	1
293	549	4
1601	3111	8
2566	1147	9
1017	275	4
1609	1065	8
3223	907	6
197	883	4
683	2657	2
2187	1524	3
303	387	12
3623	2492	2
560	1471	12
1366	5073	2
2947	3767	2
2382	190	3
103	689	2
1252	2097	5
1448	3820	3
5156	5457	6
74	2838	1
3203	910	11
326	2579	2
3162	469	4
299	4415	4
840	470	8
512	7391	41
227	906	0
606	1935	1
1520	1150	6
3724	2509	4
661	1548	1
934	1297	4
1931	488	17
1361	623	5
1228	3391	6
173	1909	3
1596	102	12
451	292	14
2701	340	12
1978	514	8
42	127	8
589	442	9
40	559	10
806	116	3
108	91	4
447	1275	1
38	894	3
1979	69	2
897	79	3
337	4394	7
871	83	1
52	450	3
335	2482	8
1296	22	7
1546	1023	1
2486	203	6
1353	193	12
873	884	7
1164	428	16
229	3139	3
653	390	3
443	870	3
950	2788	1
2182	117	12
1859	1378	6
2146	860	9
1205	688	5
1171	82	5
335	326	15
160	3847	5
76	2557	13
3893	1082	1
137	3294	1
2697	637	9
245	431	1
155	591	7
1496	10	1
1838	983	2
262	2086	6
304	3436	5
77	1775	3
844	520	1
3430	1028	3
390	465	18
331	392	40
5020	1683	10
1123	164	13
1414	620	2
677	2848	1
814	486	3
1931	860	4
249	918	4
676	255	3
93	3375	6
1116	986	5
3836	4949	2
547	250	1
225	2869	7
347	1051	0
4032	1500	7
468	219	0
560	218	4
470	139	4
3405	2671	7
748	337	7
96	2075	0
611	5692	13
9	550	2
105	298	15
3196	3237	7
1316	161	3
780	1173	6
3058	1463	3
5207	346	17
2463	475	5
711	2007	7
133	2485	11
167	2038	2
1485	917	12
207	1025	5
888	603	0
92	757	12
119	792	6
1557	676	1
710	54	3
3675	729	5
166	631	2
2147	1449	1
596	996	0
47	4198	3
953	1612	10
453	1755	25
142	90	12
1021	555	17
189	103	16
3447	2049	5
79	350	3
955	2275	5
2818	1643	2
74	508	1
1841	557	3
7	1347	8
763	351	9
5132	81	0
1226	663	2
1316	720	6
110	723	2
404	171	0
493	678	6
2634	1333	1
294	389	3
1341	477	1
169	4561	0
356	483	1
601	490	1
1616	310	7
2442	2845	1
3489	4372	3
672	922	4
365	1411	2
362	175	0
462	1895	6
526	2005	3
82	1045	2
1403	726	2
2285	2783	0
92	93	0
588	3996	2
674	1174	2
277	711	2
1971	2464	8
705	2325	6
26	2638	1
1012	147	3
4202	3237	1
1721	4610	5
56	32	18
479	373	1
397	946	15
113	527	9
602	726	2
555	941	1
136	1099	3
1969	1214	3
527	744	4
182	230	9
194	4526	2
730	497	13
696	2320	6
763	121	7
231	1456	0
513	348	6
1623	101	6
687	2073	7
1426	926	3
1821	3619	1
1278	2325	3
625	74	9
917	1541	0
61	816	6
1758	1084	5
481	524	0
2293	148	8
226	3068	5
1036	1674	1
1443	3248	8
931	170	9
2322	363	7
1788	276	3
381	2315	1
720	1449	11
626	1728	14
947	2961	0
2213	304	9
998	1306	2
1132	318	4
6	53	5
974	2550	13
1607	3173	6
498	1021	6
3236	1867	9
693	282	0
955	95	18
1502	245	1
747	1323	5
706	388	7
479	801	5
558	652	4
2246	232	5
155	1184	9
1756	428	2
2326	2971	4
351	479	2
180	1628	13
3451	1326	1
574	420	0
1400	604	7
317	8816	0
875	629	8
477	3668	5
242	34	4
290	1840	7
60	3716	2
311	121	18
1089	259	2
334	808	3
389	1902	4
1507	1129	3
323	1357	17
108	444	13
2110	700	1
149	858	4
257	1699	10
236	48	2
1839	162	14
575	7775	6
1354	63	2
895	1427	4
2025	1064	4
1072	230	2
486	1571	3
721	203	1
2084	213	12
801	433	3
3231	268	11
2519	991	0
501	10	2
710	1593	0
585	80	9
681	113	1
270	368	0
368	2205	0
3291	85	1
382	1692	5
1647	439	20
259	203	2
740	874	9
233	446	0
1991	2329	9
168	1330	15
118	81	0
394	1707	6
659	186	1
2287	1791	6
254	167	8
552	1576	14
394	415	2
351	378	1
373	1508	7
660	1159	1
807	2919	7
1965	2728	2
821	859	7
282	286	2
1356	901	5
1126	799	1
177	535	1
664	2098	2
563	145	2
241	1444	1
460	1603	20
73	930	4
247	99	19
1112	46	0
1262	839	5
2940	1424	8
1721	74	5
411	2276	4
594	2431	8
525	170	1
1440	1901	19
300	1087	2
2327	697	8
401	710	7
434	950	10
322	1840	4
1065	3666	17
73	134	8
1300	639	15
481	831	3
442	44	1
1856	354	5
277	2	5
790	13	19
1444	404	7
4461	1279	7
316	426	0
315	5439	5
295	604	13
941	492	5
27	1111	21
110	88	6
1100	2180	7
2585	115	2
1007	958	1
1340	837	2
1317	1665	11
656	4021	13
2122	295	6
1666	781	1
781	793	2
1222	1552	11
659	556	3
2384	740	17
403	3909	0
1263	391	7
610	1172	18
1072	274	1
203	70	1
152	437	25
48	7927	12
1805	782	4
2110	2022	0
34	13	2
2377	214	6
1274	439	2
2192	564	1
1202	348	0
576	1299	10
864	1003	4
1754	3862	20
1510	165	0
1525	696	2
353	1946	1
1544	3408	7
3039	2041	6
1801	322	9
67	730	0
2328	2956	8
2086	2147	15
729	2279	22
5054	488	6
623	744	13
1702	101	2
538	1539	3
123	383	2
8	159	1
92	588	2
612	1799	6
963	967	9
963	1423	2
2241	7329	3
81	3554	11
223	304	1
807	726	7
360	1629	20
1438	557	7
424	479	1
55	768	8
200	278	9
1648	512	0
2834	41	8
119	2620	0
1860	2225	7
69	2424	7
81	933	14
275	1901	8
204	3629	16
513	5983	5
145	772	15
132	190	0
606	392	9
543	3882	12
1658	155	0
1817	75	6
146	391	0
1967	975	1
1245	3415	18
96	65	0
166	2094	22
1091	871	2
61	1267	6
1775	1280	3
45	3330	4
495	586	1
197	6013	3
2299	326	6
2571	315	8
581	1387	2
53	491	11
752	415	2
386	815	8
845	99	6
463	1218	5
1938	684	6
7	1475	2
854	3712	2
109	1720	1
632	1238	6
129	3564	2
88	1924	3
465	827	11
228	141	0
609	3007	9
85	4581	12
10286	134	1
1012	7574	0
168	1088	2
326	172	12
772	911	2
939	653	14
2594	88	2
1877	2878	0
919	235	1
835	831	1
778	239	1
529	627	8
1448	266	2
532	1142	20
1136	2131	7
313	5059	6
25	3097	5
7	5337	0
1303	103	3
347	792	7
4138	316	16
215	1043	8
346	1006	3
2526	231	1
67	3219	2
127	385	9
2729	523	4
528	3691	4
24	21	19
2003	955	6
1764	2860	2
547	273	5
640	234	7
613	4064	31
1843	420	2
271	219	9
401	524	3
2743	43	40
526	470	12
506	217	4
434	2741	8
2038	42	10
1016	335	1
635	582	13
44	788	1
722	1657	1
858	150	0
61	1189	1
865	340	0
811	2135	5
422	1583	3
103	1069	10
451	148	10
93	803	3
465	508	3
679	3591	3
817	621	5
1609	638	0
289	418	0
124	1302	0
2158	2593	0
50	960	1
1046	286	12
494	788	0
1165	593	4
656	2646	2
2226	1051	1
519	665	6
343	2126	5
483	119	2
327	403	14
1329	397	12
1038	272	1
391	2214	0
13	193	9
1296	76	2
136	2104	3
468	820	4
934	727	1
1158	1076	0
938	1049	9
409	840	1
1213	1273	10
