9	37	1	6
0	2	1	27
3	31	1	4
0	49	2	29
1	32	3	50
1	8	5	25
3	59	2	18
5	9	0	63
0	93	1	70
0	48	4	34
4	20	1	2
0	7	3	26
2	3	0	18
1	47	1	6
2	8	2	11
0	22	0	2
1	11	5	90
2	7	2	16
2	0	4	12
4	41	1	89
5	13	6	100
3	12	1	24
1	0	0	21
3	60	1	60
0	28	2	29
2	13	0	23
1	74	4	117
2	31	1	38
1	40	1	9
1	8	0	36
3	2	0	41
1	6	0	37
13	19	1	19
2	31	3	20
5	7	1	157
4	26	1	47
5	2	0	14
2	131	0	17
1	20	2	30
2	68	0	1
3	7	0	2
2	43	0	19
2	8	0	26
3	105	1	5
1	2	0	47
0	10	3	33
0	41	1	13
2	85	1	59
2	12	1	26
1	7	3	36
0	40	1	17
2	62	2	1
0	4	1	117
0	6	1	83
3	15	1	13
3	22	0	5
2	43	1	0
0	2	1	21
3	5	0	42
12	22	2	9
1	20	1	21
1	1	5	1
0	7	1	3
1	29	5	17
1	89	2	9
8	21	0	15
2	0	3	11
4	54	0	5
2	5	1	39
1	61	2	13
0	67	2	40
0	10	3	20
1	2	1	3
2	27	2	7
1	31	1	65
2	45	1	52
1	2	2	78
1	13	3	17
0	4	2	38
3	20	1	43
0	13	0	6
5	41	2	10
5	36	3	13
1	43	0	36
0	23	3	13
0	64	1	9
1	4	1	11
0	8	6	45
0	9	0	17
1	13	3	19
2	24	1	16
3	11	1	25
1	3	3	1
0	168	2	2
3	120	0	200
0	12	0	48
3	8	4	62
6	14	1	51
3	23	3	119
2	38	2	6
0	1	1	28
2	10	1	23
1	125	2	68
0	1	1	30
1	9	0	31
2	12	1	4
9	2	2	0
9	19	2	19
2	1	1	13
3	27	2	20
5	34	3	54
5	9	7	4
2	44	0	144
0	12	2	8
3	63	1	6
1	54	0	19
1	2	7	51
0	57	0	46
0	17	1	38
3	13	1	6
3	56	0	188
0	6	4	46
1	12	0	73
1	30	5	2
0	4	4	1
4	33	3	47
2	1	0	1
0	2	0	2
4	4	2	37
3	31	1	3
0	22	6	13
2	27	1	2
3	14	1	12
5	81	3	49
0	15	1	23
4	11	1	16
5	28	2	50
1	20	1	17
2	19	0	39
0	21	1	0
1	72	0	21
1	75	2	48
1	50	1	16
1	16	4	18
1	32	2	93
2	31	1	25
1	19	2	11
0	13	1	30
2	1	0	11
1	63	3	41
3	12	2	1
1	15	2	61
2	10	1	2
3	32	3	40
2	193	4	76
9	5	1	3
1	54	1	15
0	35	2	39
4	105	0	7
1	20	2	3
4	2	5	43
4	1	2	18
0	34	0	8
1	4	7	19
1	59	2	3
1	2	2	36
10	17	1	11
1	60	2	10
1	10	1	8
7	5	1	48
2	9	4	7
1	20	2	133
2	16	0	47
1	65	1	67
4	30	0	18
10	21	1	16
1	20	1	23
5	26	0	8
1	15	1	166
9	37	1	9
3	18	2	4
2	2	0	164
0	18	0	10
4	6	1	58
3	23	4	29
0	6	1	4
2	34	1	25
25	25	1	43
1	35	1	5
1	46	17	7
3	8	0	72
1	21	0	60
7	6	2	7
1	20	1	92
4	25	1	18
1	11	1	25
3	7	1	7
2	65	1	3
0	25	2	16
0	2	1	0
2	64	8	19
2	44	3	12
1	89	0	66
3	25	0	38
2	15	1	56
1	4	0	29
3	51	0	39
0	33	1	27
3	28	0	9
1	10	2	21
1	37	0	3
1	4	1	28
1	33	0	0
3	2	4	141
1	7	0	5
5	33	3	57
7	10	1	6
0	11	0	14
3	13	0	9
1	90	0	4
3	8	7	9
0	7	3	42
1	53	2	48
14	78	0	4
5	29	0	2
1	11	0	46
4	5	4	26
5	51	1	78
1	22	0	27
1	2	1	34
1	57	3	3
4	6	3	21
1	5	0	22
3	40	0	14
3	39	1	16
0	50	1	9
0	44	4	37
1	58	1	0
1	22	1	27
1	24	1	24
1	11	2	18
1	17	1	28
2	79	1	28
2	73	1	79
2	49	0	8
3	11	2	35
1	22	0	6
1	14	4	5
6	17	3	32
1	41	3	72
3	9	2	28
1	13	2	5
3	17	1	21
1	44	0	17
7	54	0	12
2	11	0	42
1	33	1	103
5	63	2	16
9	8	0	111
2	41	1	55
0	89	0	42
2	31	0	99
1	13	1	13
2	26	0	27
7	38	5	20
2	50	1	2
0	37	1	7
5	12	6	2
1	16	4	47
1	59	0	35
0	21	2	26
2	125	1	6
1	35	1	68
4	34	2	77
1	4	4	22
0	25	2	25
2	22	0	9
2	20	3	2
6	10	1	6
0	119	3	142
4	14	1	37
1	1	0	10
0	17	2	151
2	20	2	79
4	38	1	55
2	19	1	31
0	65	7	4
0	107	1	103
4	36	4	26
0	27	0	59
1	69	2	51
1	5	4	31
1	0	1	22
0	2	7	16
1	1	9	8
1	60	1	17
1	5	1	74
2	1	3	74
1	39	1	12
1	0	0	8
2	86	1	40
0	24	4	4
0	1	3	56
3	30	1	49
2	37	4	38
2	21	3	23
1	30	4	2
0	6	1	51
0	55	0	26
0	20	2	3
4	43	1	20
1	13	1	16
1	16	0	16
1	11	1	2
3	68	0	38
0	33	2	92
2	6	0	35
3	13	3	18
1	21	3	19
3	21	0	42
1	5	0	16
3	67	0	10
1	29	2	1
6	44	3	17
3	72	0	4
0	24	0	4
3	10	1	13
2	51	1	6
5	4	2	11
1	6	0	19
3	14	0	29
0	3	7	83
0	4	7	36
1	11	0	2
10	18	1	5
3	54	2	11
1	11	4	86
4	8	1	41
2	9	0	12
0	74	3	4
4	86	2	29
1	16	4	29
3	13	2	25
1	46	0	54
1	53	6	5
2	21	0	48
3	43	3	4
2	25	0	3
1	181	2	8
2	15	2	6
7	28	0	11
0	3	1	4
2	5	1	0
1	46	1	13
1	3	2	27
1	19	5	64
0	9	0	86
1	24	0	34
1	18	3	53
1	15	2	30
0	3	3	50
5	86	1	18
1	35	2	5
0	30	0	54
2	29	2	95
1	10	0	26
5	18	4	22
2	95	2	9
0	10	0	2
0	14	1	27
1	8	2	58
4	28	1	11
2	20	0	36
1	45	1	23
2	3	1	0
2	11	0	27
18	3	2	16
3	66	4	16
2	59	1	45
2	1	0	16
3	36	1	47
0	32	3	94
7	15	2	19
0	26	1	17
1	34	2	1
1	9	1	10
2	61	0	13
0	37	4	32
5	74	6	35
6	17	14	16
2	11	3	23
1	13	0	3
1	60	2	1
4	20	1	31
8	11	1	30
3	2	4	78
0	2	2	1
2	2	1	54
8	3	0	28
0	5	2	36
3	10	4	1
2	12	4	24
11	7	2	73
2	24	2	6
1	15	2	18
0	12	2	32
4	18	2	10
5	31	1	37
9	16	1	24
2	21	2	19
2	4	6	20
1	9	1	30
0	2	5	1
0	54	2	19
2	71	1	1
3	41	7	138
1	2	0	19
1	37	0	15
2	21	1	2
1	82	1	21
1	9	0	47
3	4	1	97
6	2	1	33
0	13	4	34
2	3	1	13
2	45	0	2
2	31	1	5
1	36	1	34
1	11	2	1
2	23	0	4
2	19	3	38
2	19	1	122
1	95	0	1
1	50	4	10
1	19	2	60
1	13	2	6
0	20	2	63
2	8	8	32
1	107	0	48
1	3	2	35
0	17	4	4
1	4	1	44
1	34	5	5
2	28	0	97
1	16	1	10
0	18	1	20
2	82	5	23
2	10	2	22
12	4	2	7
0	41	0	16
0	10	6	71
0	21	1	5
2	94	1	21
2	13	0	9
2	36	3	31
7	7	4	44
1	9	1	24
1	67	1	8
0	44	2	34
0	6	0	11
0	12	1	5
2	9	3	40
1	6	1	56
2	15	3	5
0	2	2	12
1	20	1	31
3	3	1	20
2	77	1	0
3	20	1	9
3	23	1	44
3	38	2	53
2	53	1	5
0	21	1	42
2	77	1	9
2	30	0	75
0	19	6	10
0	58	2	2
0	31	2	1
1	52	1	19
3	19	0	43
4	11	3	23
2	38	9	47
2	8	1	30
5	49	3	8
1	2	1	68
6	58	0	16
1	4	7	35
1	39	1	28
1	48	5	29
1	43	1	9
1	46	0	9
4	42	5	1
4	11	1	12
7	93	1	63
1	0	0	31
1	35	1	4
1	8	5	4
0	25	1	22
1	54	2	101
1	47	2	23
2	17	3	80
3	2	4	20
2	56	1	19
0	162	2	17
3	64	0	37
0	8	2	33
2	5	3	5
9	16	1	40
3	49	0	64
1	9	1	4
1	32	1	18
2	57	3	1
4	3	2	60
2	9	5	47
2	2	0	18
2	26	1	77
0	58	2	17
5	75	2	19
2	10	2	9
1	2	1	60
0	30	0	41
0	10	6	4
1	100	0	46
2	14	1	35
1	49	1	38
4	229	4	27
0	13	6	5
1	15	1	70
3	2	0	1
6	15	1	9
5	50	0	48
2	104	1	12
3	28	3	2
0	28	0	18
2	30	3	98
0	32	2	15
1	30	1	5
3	99	5	48
2	38	1	8
3	16	9	65
2	7	2	7
5	69	5	7
2	9	5	4
7	38	3	25
0	139	3	18
1	23	1	27
8	33	0	16
0	32	0	8
0	28	1	42
1	1	0	63
5	6	2	4
1	11	1	39
5	39	0	52
0	46	3	4
0	12	1	17
1	11	1	35
0	26	1	10
0	3	5	8
3	17	1	1
0	60	1	25
0	21	2	14
4	27	0	2
0	15	3	30
1	18	0	111
1	35	1	10
1	24	4	1
1	191	1	7
0	13	1	29
2	68	1	37
7	28	5	25
2	6	0	20
1	64	1	3
4	15	4	4
2	23	1	55
1	53	1	161
3	29	1	129
6	126	1	13
2	215	0	17
0	18	0	32
11	24	2	2
1	11	5	52
2	44	3	51
1	10	2	141
2	6	1	5
6	39	0	59
2	33	0	84
3	4	1	91
5	58	5	4
1	58	1	27
1	18	0	20
1	3	1	12
2	34	3	60
2	27	1	66
2	17	4	11
1	16	2	0
1	128	1	29
0	67	1	40
2	24	0	60
4	23	3	20
1	0	3	86
4	41	0	47
4	32	1	4
1	19	4	71
1	6	1	58
1	19	3	80
2	77	1	48
2	8	3	21
0	42	1	36
4	5	1	9
3	7	2	43
0	6	3	30
2	64	0	2
0	2	2	37
4	71	1	359
5	10	2	54
1	72	3	105
0	19	1	20
5	10	3	42
0	40	1	1
0	11	1	18
2	5	0	3
4	7	1	3
1	108	0	11
4	20	2	4
2	7	0	43
7	58	1	6
0	9	2	12
2	49	5	144
0	10	4	35
3	29	1	8
0	8	2	30
0	25	4	7
1	9	0	16
2	30	0	23
0	95	1	6
5	0	3	45
0	72	1	51
1	29	1	4
1	4	0	62
2	89	4	60
0	23	4	9
0	41	9	35
5	0	1	57
2	28	0	77
3	69	0	8
2	12	0	26
0	6	0	7
1	23	1	9
3	15	1	4
7	29	5	56
9	6	1	1
1	52	4	57
3	31	1	35
2	9	1	56
1	12	2	0
0	21	0	68
0	4	2	57
3	10	1	99
3	5	5	48
7	55	5	3
3	9	2	118
2	14	1	13
2	35	2	33
1	37	3	7
1	10	1	2
6	50	1	76
1	6	2	68
1	35	3	9
0	16	7	7
3	26	0	8
16	16	0	24
0	83	0	71
1	49	0	62
1	46	2	32
1	4	2	0
0	57	3	21
3	56	2	47
5	18	1	82
0	49	1	76
2	13	2	8
1	3	5	33
2	23	3	42
1	16	1	15
2	56	0	31
2	5	4	5
3	9	1	70
2	18	1	22
1	39	0	36
2	93	3	8
3	18	3	69
1	25	0	22
0	60	1	24
0	17	1	21
0	9	2	13
0	8	0	9
0	16	2	103
3	45	1	24
2	17	3	52
13	3	2	27
5	23	1	5
2	13	5	33
3	20	0	14
1	1	4	68
3	10	1	18
2	45	1	81
6	14	0	28
0	10	4	23
3	16	2	4
6	73	0	18
0	45	2	18
1	80	2	77
1	57	3	23
4	2	2	6
1	20	1	69
1	94	1	13
4	3	3	5
1	7	2	53
7	12	1	49
1	1	0	14
4	81	1	152
0	3	0	48
3	76	0	8
3	32	0	150
0	24	0	101
0	65	0	13
1	59	0	60
4	26	1	13
4	46	4	80
1	31	3	18
2	82	1	9
2	34	1	21
3	17	0	123
1	0	0	24
0	2	4	31
3	27	2	2
5	1	3	23
2	40	2	8
1	2	2	9
8	1	0	14
1	16	3	16
1	14	1	21
0	20	2	46
0	93	1	21
0	128	2	2
3	10	2	8
1	8	1	15
0	58	0	32
1	0	1	23
2	10	4	8
8	4	3	35
2	39	1	21
4	79	0	27
1	5	5	86
1	17	2	15
1	30	2	4
4	4	2	38
1	127	0	18
2	70	3	15
2	1	2	7
1	57	1	55
2	67	0	18
5	4	1	5
3	16	0	76
2	48	3	25
1	37	3	14
0	2	0	37
1	4	0	16
1	71	1	55
1	79	1	42
1	48	4	68
1	108	2	9
0	13	0	9
3	30	3	10
4	28	0	11
7	9	3	34
3	12	5	103
1	18	2	22
5	8	1	26
0	30	1	24
2	23	1	22
2	4	1	10
1	3	2	6
0	48	0	61
10	7	5	91
4	3	0	3
0	38	4	120
4	1	0	26
7	8	3	42
0	6	1	74
5	99	4	33
3	10	2	18
0	36	1	1
1	72	1	4
6	49	2	101
1	8	1	2
6	1	0	42
3	7	1	4
2	43	0	11
2	29	1	16
1	46	0	19
2	117	3	2
3	12	1	35
2	21	7	20
0	60	1	6
4	41	2	50
1	8	1	41
2	1	0	3
3	8	2	6
2	5	2	7
3	38	1	210
0	8	2	3
1	3	1	69
0	41	3	10
4	19	0	80
1	14	3	37
5	77	1	61
1	81	1	20
2	11	1	113
5	14	0	11
2	9	5	195
3	23	2	7
3	6	3	2
0	39	3	119
5	29	3	7
2	10	0	17
0	2	1	21
2	23	1	28
4	2	1	15
0	7	3	58
5	19	2	28
2	3	3	36
1	35	2	21
3	14	3	106
1	36	0	2
4	35	2	30
0	37	3	1
0	6	1	34
0	15	0	5
0	33	5	22
5	38	2	17
4	33	4	75
4	8	4	11
4	5	0	42
8	21	0	3
2	3	0	89
0	8	2	13
2	14	1	14
2	56	4	83
1	18	2	80
1	9	1	15
2	23	2	74
3	6	1	3
1	18	0	76
5	1	8	22
3	170	1	19
4	117	0	85
3	13	1	4
4	2	1	71
1	5	5	38
2	47	0	7
5	62	4	41
0	94	1	63
0	190	5	3
1	9	1	24
4	15	4	3
8	21	1	13
3	5	3	77
2	7	0	6
0	17	0	8
1	11	1	20
1	40	0	2
4	30	4	43
0	25	1	21
6	128	0	29
9	197	0	15
5	155	1	9
1	39	1	5
1	9	3	38
1	0	0	5
2	8	4	95
6	25	6	32
1	35	3	18
0	4	3	111
8	1	1	3
5	29	1	5
2	19	1	1
1	32	0	11
0	32	2	27
2	57	0	84
1	82	1	26
1	7	1	52
2	65	1	51
1	1	8	17
1	8	2	3
5	84	1	48
0	106	0	38
2	20	1	61
1	16	1	62
2	40	2	2
1	36	1	10
2	33	2	34
2	31	1	16
4	19	0	80
3	1	0	38
2	86	1	56
3	12	2	2
2	8	0	105
1	5	0	7
2	28	0	76
1	38	1	24
0	81	1	65
0	46	2	49
1	15	2	66
1	23	0	8
2	21	7	93
2	37	4	11
1	2	0	23
0	11	3	7
2	10	4	29
2	43	2	1
10	25	1	56
5	19	5	23
1	29	1	50
7	13	0	74
0	39	0	5
1	35	5	16
6	1	3	5
2	34	2	2
1	11	1	13
3	30	0	11
0	70	0	40
3	51	3	40
4	44	0	48
0	49	0	17
4	19	1	58
1	28	4	8
1	20	4	16
2	26	1	35
1	18	0	20
0	16	0	52
0	45	1	2
1	9	1	111
3	33	4	4
2	2	2	15
5	92	2	16
1	14	3	12
4	56	1	26
1	13	1	45
1	17	2	25
4	4	1	96
0	6	2	15
1	21	0	121
3	57	2	34
2	146	0	38
2	98	1	24
1	3	1	20
0	100	6	19
1	8	1	15
2	18	4	38
4	14	1	54
1	16	2	65
1	2	1	22
0	42	3	8
1	2	4	3
1	11	1	5
4	5	3	56
2	2	2	13
0	27	1	2
8	24	2	43
0	27	3	48
5	35	1	31
5	34	1	8
0	29	2	17
0	60	1	35
1	33	3	53
2	44	1	129
1	81	2	72
1	53	0	35
2	21	1	110
0	2	12	5
2	25	2	23
0	25	2	14
1	74	5	1
1	26	0	33
2	2	6	62
1	35	2	17
0	4	1	18
12	10	0	8
2	4	2	37
2	10	1	12
0	55	1	4
1	1	1	57
1	29	1	14
1	2	0	17
0	3	1	15
0	73	9	23
3	14	0	7
5	56	1	36
2	3	2	69
0	4	1	4
2	12	8	23
0	104	1	24
4	29	1	7
1	111	3	13
2	62	0	157
4	11	1	36
1	3	0	41
3	41	4	98
2	110	1	12
1	74	1	0
5	10	1	105
6	7	1	5
1	55	1	121
5	23	2	5
3	3	2	31
2	10	1	19
0	6	1	0
3	58	0	40
0	16	1	32
3	1	5	68
4	46	2	18
0	36	1	3
5	76	2	9
0	13	0	7
6	18	1	89
0	13	0	35
1	21	1	60
4	58	3	34
1	63	0	21
5	17	7	58
1	19	2	23
0	44	1	12
10	56	4	1
1	18	1	59
2	6	0	0
1	79	1	36
1	3	1	13
1	50	3	14
1	32	0	65
8	5	0	23
0	39	1	16
0	6	0	47
8	7	1	1
1	64	0	77
3	18	18	6
2	31	1	67
3	2	0	2
3	39	3	34
5	50	2	3
11	2	1	82
3	51	4	16
4	18	0	55
0	10	0	1
1	44	1	8
3	21	0	32
1	7	3	40
1	47	2	21
3	5	5	62
0	9	3	18
1	48	4	33
9	36	3	51
2	30	3	39
1	17	1	4
1	47	2	15
3	28	1	127
3	4	3	19
0	9	2	22
3	16	2	4
1	21	2	21
1	19	0	9
4	53	2	69
0	16	2	40
1	5	3	8
4	17	4	77
2	36	0	6
1	11	1	39
4	63	0	47
1	25	1	63
1	19	5	98
1	12	1	22
2	43	1	88
2	36	2	85
6	13	8	41
1	17	1	10
1	1	0	15
2	14	4	64
0	0	3	87
1	64	1	84
6	36	1	67
1	63	2	29
3	20	1	90
4	17	4	77
1	61	2	8
2	6	0	34
1	7	5	10
2	68	1	18
1	12	3	16
1	19	2	1
1	105	1	1
4	41	3	26
0	24	1	59
1	1	4	8
20	9	4	20
3	63	0	22
1	23	3	70
2	1	1	3
7	5	0	16
1	52	1	56
1	24	3	30
7	78	5	5
1	4	0	2
7	11	2	12
0	3	2	23
1	98	3	13
1	15	1	22
0	15	3	113
0	39	3	9
1	16	0	6
4	2	4	2
3	60	0	146
6	4	8	15
1	11	2	9
1	13	0	11
6	18	1	74
2	14	7	59
0	10	3	10
3	2	2	49
0	13	0	164
2	24	4	28
6	34	1	56
2	5	3	86
1	22	3	7
1	42	1	6
0	5	1	13
0	120	3	13
4	1	1	13
2	11	2	53
3	5	0	19
2	14	1	25
3	29	2	4
1	20	9	7
3	9	3	13
3	3	1	35
1	62	2	4
3	7	1	34
1	7	3	11
1	9	4	92
1	8	0	11
2	18	3	3
3	13	1	4
0	65	1	107
4	21	0	33
1	96	1	15
2	91	1	88
1	35	1	97
5	6	2	10
1	30	1	1
4	27	1	41
0	3	0	14
9	19	2	13
11	10	1	2
5	24	2	71
0	4	2	7
1	35	4	20
3	44	2	35
2	35	2	95
0	19	2	59
1	34	2	34
1	43	3	33
11	13	2	37
1	3	1	28
2	43	7	68
2	45	1	17
1	5	3	51
1	2	3	20
7	21	1	20
4	8	3	24
3	48	5	1
4	13	1	1
3	40	3	27
1	19	1	47
2	1	0	29
3	43	1	17
3	0	0	7
9	73	1	12
2	32	1	21
1	21	3	31
1	18	2	111
0	25	0	10
1	20	1	61
1	5	3	10
1	22	1	17
0	101	1	9
0	3	6	21
2	34	5	23
2	22	2	44
0	28	4	7
3	4	1	13
2	43	1	18
0	45	1	45
3	20	4	45
1	1	0	14
1	43	2	4
1	9	0	29
5	31	3	8
0	10	1	22
6	16	1	8
0	5	0	69
1	23	6	121
0	45	0	1
2	12	0	8
2	1	2	106
2	4	0	3
3	35	1	11
0	10	1	26
1	30	3	20
4	92	1	38
2	74	0	43
2	12	4	46
1	11	1	1
4	69	4	5
0	6	1	14
1	125	1	18
0	35	0	40
1	109	2	36
1	34	3	76
1	31	1	42
10	2	1	74
7	6	3	19
1	30	1	157
1	16	1	2
1	175	3	63
0	17	0	52
0	20	2	12
2	38	1	31
2	31	1	84
1	15	4	50
1	18	7	7
1	20	0	6
0	56	1	28
5	32	0	32
5	9	0	22
2	6	3	3
2	34	7	9
0	37	0	24
0	53	2	48
0	2	3	8
3	70	1	50
0	9	3	46
5	4	2	33
5	60	4	2
2	18	3	24
0	6	1	6
0	43	1	24
11	58	2	7
2	33	0	58
0	19	2	20
2	70	3	63
3	10	1	11
2	1	3	3
3	28	5	114
5	5	4	125
2	10	5	22
2	19	1	15
2	20	1	39
1	11	1	34
0	83	0	25
0	7	3	25
4	9	1	19
0	58	1	16
1	3	11	36
1	21	1	14
4	154	0	30
1	18	1	47
0	32	0	48
2	7	1	100
6	14	1	19
1	6	3	0
6	35	1	24
4	28	3	102
1	1	0	63
6	2	0	21
1	32	1	40
2	1	0	15
1	57	1	1
3	8	0	29
0	3	4	14
0	13	2	45
3	14	1	36
4	17	1	54
4	19	0	0
1	179	1	84
1	46	1	35
4	1	0	14
1	40	0	13
5	13	5	10
1	19	1	48
2	40	0	46
1	23	1	102
1	54	1	45
5	30	0	20
0	5	2	72
1	11	0	13
3	48	3	15
2	71	2	27
1	3	0	13
0	99	1	21
1	56	1	29
5	52	2	95
0	2	0	2
2	13	1	48
1	54	0	12
0	129	3	13
1	48	1	18
2	24	2	8
2	24	1	47
1	9	6	89
1	5	0	154
5	19	1	188
1	30	1	34
0	10	2	17
1	40	3	16
13	14	3	41
6	29	1	21
1	17	0	10
5	4	0	38
1	36	0	22
1	22	3	25
2	8	1	14
2	10	0	68
1	20	4	33
0	73	1	38
0	38	4	10
1	7	1	7
1	10	1	1
3	20	3	26
0	28	4	5
1	32	0	12
6	55	0	8
3	194	1	33
3	19	0	24
2	33	0	80
0	28	2	5
0	8	1	66
1	6	1	12
4	49	2	27
5	8	1	17
2	7	2	3
0	14	5	34
4	96	1	24
1	28	4	32
4	8	0	98
4	13	2	96
2	36	3	78
0	5	0	13
5	59	2	35
4	57	1	8
1	2	1	5
6	46	2	17
2	6	2	72
0	3	6	55
0	1	1	169
0	4	2	20
0	7	4	45
2	16	1	25
0	38	2	1
0	11	2	71
1	1	1	212
2	13	1	75
2	4	3	3
3	4	3	40
2	12	2	33
1	27	1	2
1	26	2	90
2	13	0	10
3	28	1	86
1	37	1	13
3	12	2	1
1	27	2	71
4	23	2	38
1	21	1	14
1	121	1	34
2	57	2	21
1	20	5	32
1	109	1	64
0	27	3	17
2	103	1	58
5	11	3	26
3	46	1	48
0	92	2	129
5	50	3	71
3	21	1	12
2	31	2	96
3	21	0	55
1	10	0	14
7	1	2	37
2	34	1	137
4	91	1	38
1	62	1	60
2	15	8	16
10	66	3	5
0	10	3	17
1	10	1	7
2	22	5	4
0	10	1	21
2	26	1	35
2	23	1	24
0	34	1	32
3	21	1	94
2	34	1	9
1	1	6	21
1	17	2	41
1	33	0	94
2	7	1	29
4	60	2	65
0	3	2	67
2	8	1	38
5	31	0	115
1	24	2	59
0	10	0	16
1	28	2	8
2	2	1	27
1	17	5	2
3	22	5	54
0	12	2	97
1	19	0	23
2	6	4	34
2	19	0	20
4	13	3	38
0	35	0	30
1	31	1	5
2	1	3	45
0	3	0	3
2	47	0	3
1	39	2	20
0	69	1	3
0	46	2	10
5	47	0	23
0	2	1	14
1	2	7	22
11	1	3	54
2	7	1	23
4	17	0	65
6	30	0	3
8	9	2	1
1	18	1	54
5	54	0	5
19	10	1	3
2	32	0	15
2	10	1	36
3	14	3	42
1	33	11	55
0	16	6	12
2	7	2	146
5	35	2	16
13	8	3	43
3	32	1	43
2	31	2	18
5	9	3	33
0	18	1	40
1	8	6	38
0	71	2	2
1	56	3	50
0	19	4	9
1	13	3	10
6	5	0	4
0	9	1	35
3	24	1	101
1	14	5	65
0	13	4	12
4	19	1	47
1	16	1	92
0	4	3	6
1	141	0	8
0	48	0	15
3	32	0	79
2	13	2	38
3	2	1	5
2	44	0	20
2	6	1	49
3	1	0	3
2	34	1	79
3	45	1	17
2	13	0	17
2	56	3	43
0	9	4	8
2	60	1	8
1	3	1	18
2	95	4	4
2	98	0	23
1	6	1	52
7	82	1	7
1	6	2	33
1	13	1	44
0	28	1	0
4	34	1	69
1	13	2	57
0	26	1	8
4	57	2	34
2	6	1	42
2	27	0	57
1	1	1	43
1	25	2	5
4	26	1	37
1	16	1	52
1	21	2	14
0	5	1	7
4	7	3	19
3	31	2	7
1	20	1	4
2	31	2	52
4	6	1	9
2	21	1	46
0	7	0	48
8	72	2	45
1	18	3	16
1	31	3	1
1	39	4	30
1	23	0	4
4	4	1	39
4	22	0	60
1	13	12	23
1	20	2	2
2	19	0	15
1	29	1	8
2	1	3	20
4	53	0	13
4	22	0	15
2	27	1	22
3	63	1	5
2	20	1	46
0	3	1	23
1	8	2	1
2	56	3	115
0	42	2	5
4	3	0	26
5	25	1	22
1	134	0	19
1	25	3	14
0	6	6	40
1	7	1	47
0	25	1	21
4	28	2	15
2	4	2	46
0	56	17	26
0	10	1	3
0	6	1	63
2	20	2	43
1	18	1	36
1	11	2	9
2	37	2	19
1	21	0	24
2	25	2	164
0	47	3	8
4	78	5	1
0	9	1	21
6	103	0	5
1	45	0	2
2	26	1	18
0	8	1	139
0	9	0	17
1	10	5	48
1	61	3	18
1	2	3	31
1	30	6	9
4	17	1	21
3	30	0	22
4	32	1	11
1	23	1	9
3	5	5	52
4	25	1	5
1	34	3	123
5	197	1	9
3	36	4	21
0	29	2	36
3	36	5	2
3	5	3	15
1	14	1	42
0	51	0	14
9	46	0	32
4	15	0	9
1	11	1	4
1	75	4	45
1	9	10	61
4	39	4	25
2	12	0	55
1	17	0	38
0	73	4	68
6	112	1	18
1	87	1	11
1	47	3	12
2	19	2	5
6	38	2	57
0	1	1	38
0	11	0	9
0	7	1	13
1	16	0	17
1	10	1	75
0	63	3	32
4	0	3	29
3	29	2	5
1	19	1	34
4	3	1	85
4	29	5	34
4	1	0	16
2	50	7	16
6	93	0	54
3	6	1	107
0	12	0	4
0	62	1	1
1	10	1	101
3	15	2	16
4	65	2	28
1	11	2	26
1	16	0	9
1	28	1	388
2	7	2	45
3	47	3	14
0	108	1	19
9	24	0	67
7	22	1	14
1	0	3	14
3	39	2	14
0	30	1	25
4	11	1	8
7	10	3	14
0	12	3	6
2	22	2	8
2	3	1	10
3	12	0	17
0	31	4	13
0	32	2	10
8	29	0	19
1	44	1	22
0	92	1	8
3	31	0	23
1	1	2	22
6	54	3	115
4	34	1	10
1	12	2	89
1	10	0	22
0	47	0	6
6	6	3	106
2	4	2	42
0	8	4	28
1	17	1	21
1	20	1	13
1	49	0	80
1	65	2	43
1	20	6	41
0	48	2	14
3	15	1	19
3	58	2	14
1	13	1	53
2	36	4	14
2	3	5	57
3	25	0	50
1	38	0	15
1	20	0	9
1	31	1	2
0	86	1	77
4	23	1	41
0	29	4	15
4	2	1	44
5	10	2	57
1	6	2	11
1	82	1	38
2	41	0	14
2	41	0	11
6	12	1	11
0	110	2	2
1	1	1	4
8	34	4	6
0	47	3	19
1	11	1	26
6	7	0	6
1	116	1	31
2	15	0	4
4	52	1	21
4	23	1	33
4	25	0	49
0	12	1	9
1	119	7	0
1	107	2	48
1	25	1	13
0	25	6	63
6	9	3	34
7	7	4	1
2	47	0	31
2	18	2	125
2	19	1	31
4	39	1	8
0	48	1	13
1	2	1	18
1	27	0	12
3	52	2	5
2	30	4	31
1	26	0	5
2	38	7	8
0	97	3	6
2	14	1	31
2	56	2	48
3	4	3	26
0	39	3	21
2	122	7	16
5	66	1	73
0	6	3	4
1	22	1	32
3	7	0	19
0	7	1	72
3	21	2	19
5	20	0	70
2	7	2	9
0	25	0	98
0	29	2	71
2	35	1	28
2	19	1	31
4	3	2	47
1	6	1	7
1	4	2	43
2	2	2	26
1	35	0	11
1	19	1	14
3	19	1	12
0	7	0	4
3	57	1	89
2	27	1	6
0	9	2	7
1	14	0	6
3	23	0	3
6	9	0	30
1	4	0	55
1	2	1	8
1	68	1	0
1	6	2	10
2	8	2	12
2	3	2	22
2	23	1	25
1	30	3	1
10	36	2	39
6	8	0	103
0	37	5	3
0	11	3	45
1	21	1	35
6	3	1	25
1	40	5	1
0	5	5	11
4	0	4	8
2	25	0	72
2	17	6	19
